filename,audio_path,video_path,text,label
sample_02616,data/raw/audio\sample_02616.wav,data/raw/video\sample_02616.mp4,"Wonderful, exceeded all expectations!",2
sample_00516,data/raw/audio\sample_00516.wav,data/raw/video\sample_00516.mp4,"It was okay, not great but not bad either.",1
sample_03168,data/raw/audio\sample_03168.wav,data/raw/video\sample_03168.mp4,"An average performance, could be better.",1
sample_02949,data/raw/audio\sample_02949.wav,data/raw/video\sample_02949.mp4,"Great film, emotional and powerful.",2
sample_01424,data/raw/audio\sample_01424.wav,data/raw/video\sample_01424.mp4,"This was terrible, I hated every moment.",0
sample_00139,data/raw/audio\sample_00139.wav,data/raw/video\sample_00139.mp4,"This was terrible, I hated every moment.",0
sample_01924,data/raw/audio\sample_01924.wav,data/raw/video\sample_01924.mp4,"Absolutely loved it, fantastic experience!",2
sample_02378,data/raw/audio\sample_02378.wav,data/raw/video\sample_02378.mp4,Mediocre storyline but decent acting.,1
sample_03197,data/raw/audio\sample_03197.wav,data/raw/video\sample_03197.mp4,"Great film, emotional and powerful.",2
sample_05131,data/raw/audio\sample_05131.wav,data/raw/video\sample_05131.mp4,"An average performance, could be better.",1
sample_00112,data/raw/audio\sample_00112.wav,data/raw/video\sample_00112.mp4,"It was okay, not great but not bad either.",1
sample_04559,data/raw/audio\sample_04559.wav,data/raw/video\sample_04559.mp4,Mediocre storyline but decent acting.,1
sample_04595,data/raw/audio\sample_04595.wav,data/raw/video\sample_04595.mp4,"An average performance, could be better.",1
sample_07997,data/raw/audio\sample_07997.wav,data/raw/video\sample_07997.mp4,"Awful experience, not worth watching.",0
sample_03250,data/raw/audio\sample_03250.wav,data/raw/video\sample_03250.mp4,"It was okay, not great but not bad either.",1
sample_04690,data/raw/audio\sample_04690.wav,data/raw/video\sample_04690.mp4,"Completely disappointed, waste of time.",0
sample_08115,data/raw/audio\sample_08115.wav,data/raw/video\sample_08115.mp4,"Completely disappointed, waste of time.",0
sample_07767,data/raw/audio\sample_07767.wav,data/raw/video\sample_07767.mp4,"This was terrible, I hated every moment.",0
sample_04546,data/raw/audio\sample_04546.wav,data/raw/video\sample_04546.mp4,"It was okay, not great but not bad either.",1
sample_07084,data/raw/audio\sample_07084.wav,data/raw/video\sample_07084.mp4,"Great film, emotional and powerful.",2
sample_03277,data/raw/audio\sample_03277.wav,data/raw/video\sample_03277.mp4,"Wonderful, exceeded all expectations!",2
sample_07542,data/raw/audio\sample_07542.wav,data/raw/video\sample_07542.mp4,"Awful experience, not worth watching.",0
sample_06593,data/raw/audio\sample_06593.wav,data/raw/video\sample_06593.mp4,"An average performance, could be better.",1
sample_04068,data/raw/audio\sample_04068.wav,data/raw/video\sample_04068.mp4,"Absolutely loved it, fantastic experience!",2
sample_04408,data/raw/audio\sample_04408.wav,data/raw/video\sample_04408.mp4,"Awful experience, not worth watching.",0
sample_08644,data/raw/audio\sample_08644.wav,data/raw/video\sample_08644.mp4,"An average performance, could be better.",1
sample_08588,data/raw/audio\sample_08588.wav,data/raw/video\sample_08588.mp4,"An average performance, could be better.",1
sample_07384,data/raw/audio\sample_07384.wav,data/raw/video\sample_07384.mp4,"This was terrible, I hated every moment.",0
sample_03222,data/raw/audio\sample_03222.wav,data/raw/video\sample_03222.mp4,"Wonderful, exceeded all expectations!",2
sample_08210,data/raw/audio\sample_08210.wav,data/raw/video\sample_08210.mp4,Mediocre storyline but decent acting.,1
sample_00451,data/raw/audio\sample_00451.wav,data/raw/video\sample_00451.mp4,"Wonderful, exceeded all expectations!",2
sample_03731,data/raw/audio\sample_03731.wav,data/raw/video\sample_03731.mp4,"This was terrible, I hated every moment.",0
sample_08953,data/raw/audio\sample_08953.wav,data/raw/video\sample_08953.mp4,"This was terrible, I hated every moment.",0
sample_04986,data/raw/audio\sample_04986.wav,data/raw/video\sample_04986.mp4,"This was terrible, I hated every moment.",0
sample_03663,data/raw/audio\sample_03663.wav,data/raw/video\sample_03663.mp4,"Great film, emotional and powerful.",2
sample_02763,data/raw/audio\sample_02763.wav,data/raw/video\sample_02763.mp4,"Absolutely loved it, fantastic experience!",2
sample_00658,data/raw/audio\sample_00658.wav,data/raw/video\sample_00658.mp4,"Wonderful, exceeded all expectations!",2
sample_07678,data/raw/audio\sample_07678.wav,data/raw/video\sample_07678.mp4,"Wonderful, exceeded all expectations!",2
sample_07676,data/raw/audio\sample_07676.wav,data/raw/video\sample_07676.mp4,"Absolutely loved it, fantastic experience!",2
sample_04620,data/raw/audio\sample_04620.wav,data/raw/video\sample_04620.mp4,"This was terrible, I hated every moment.",0
sample_00999,data/raw/audio\sample_00999.wav,data/raw/video\sample_00999.mp4,"Completely disappointed, waste of time.",0
sample_00389,data/raw/audio\sample_00389.wav,data/raw/video\sample_00389.mp4,"Awful experience, not worth watching.",0
sample_03407,data/raw/audio\sample_03407.wav,data/raw/video\sample_03407.mp4,"It was okay, not great but not bad either.",1
sample_01476,data/raw/audio\sample_01476.wav,data/raw/video\sample_01476.mp4,"It was okay, not great but not bad either.",1
sample_02240,data/raw/audio\sample_02240.wav,data/raw/video\sample_02240.mp4,"Awful experience, not worth watching.",0
sample_02386,data/raw/audio\sample_02386.wav,data/raw/video\sample_02386.mp4,"Completely disappointed, waste of time.",0
sample_09139,data/raw/audio\sample_09139.wav,data/raw/video\sample_09139.mp4,"Absolutely loved it, fantastic experience!",2
sample_00992,data/raw/audio\sample_00992.wav,data/raw/video\sample_00992.mp4,"Wonderful, exceeded all expectations!",2
sample_04997,data/raw/audio\sample_04997.wav,data/raw/video\sample_04997.mp4,Mediocre storyline but decent acting.,1
sample_03922,data/raw/audio\sample_03922.wav,data/raw/video\sample_03922.mp4,"Completely disappointed, waste of time.",0
sample_02972,data/raw/audio\sample_02972.wav,data/raw/video\sample_02972.mp4,"Completely disappointed, waste of time.",0
sample_03386,data/raw/audio\sample_03386.wav,data/raw/video\sample_03386.mp4,"Completely disappointed, waste of time.",0
sample_07885,data/raw/audio\sample_07885.wav,data/raw/video\sample_07885.mp4,"Absolutely loved it, fantastic experience!",2
sample_08812,data/raw/audio\sample_08812.wav,data/raw/video\sample_08812.mp4,"An average performance, could be better.",1
sample_04769,data/raw/audio\sample_04769.wav,data/raw/video\sample_04769.mp4,"This was terrible, I hated every moment.",0
sample_01293,data/raw/audio\sample_01293.wav,data/raw/video\sample_01293.mp4,"Completely disappointed, waste of time.",0
sample_01824,data/raw/audio\sample_01824.wav,data/raw/video\sample_01824.mp4,"Wonderful, exceeded all expectations!",2
sample_02873,data/raw/audio\sample_02873.wav,data/raw/video\sample_02873.mp4,Mediocre storyline but decent acting.,1
sample_04173,data/raw/audio\sample_04173.wav,data/raw/video\sample_04173.mp4,"It was okay, not great but not bad either.",1
sample_02535,data/raw/audio\sample_02535.wav,data/raw/video\sample_02535.mp4,"Completely disappointed, waste of time.",0
sample_09132,data/raw/audio\sample_09132.wav,data/raw/video\sample_09132.mp4,"Great film, emotional and powerful.",2
sample_01907,data/raw/audio\sample_01907.wav,data/raw/video\sample_01907.mp4,"This was terrible, I hated every moment.",0
sample_00042,data/raw/audio\sample_00042.wav,data/raw/video\sample_00042.mp4,"Completely disappointed, waste of time.",0
sample_09491,data/raw/audio\sample_09491.wav,data/raw/video\sample_09491.mp4,"Awful experience, not worth watching.",0
sample_00368,data/raw/audio\sample_00368.wav,data/raw/video\sample_00368.mp4,"Great film, emotional and powerful.",2
sample_01151,data/raw/audio\sample_01151.wav,data/raw/video\sample_01151.mp4,"It was okay, not great but not bad either.",1
sample_07752,data/raw/audio\sample_07752.wav,data/raw/video\sample_07752.mp4,"This was terrible, I hated every moment.",0
sample_06358,data/raw/audio\sample_06358.wav,data/raw/video\sample_06358.mp4,Mediocre storyline but decent acting.,1
sample_05912,data/raw/audio\sample_05912.wav,data/raw/video\sample_05912.mp4,Mediocre storyline but decent acting.,1
sample_06507,data/raw/audio\sample_06507.wav,data/raw/video\sample_06507.mp4,Mediocre storyline but decent acting.,1
sample_07525,data/raw/audio\sample_07525.wav,data/raw/video\sample_07525.mp4,"This was terrible, I hated every moment.",0
sample_04160,data/raw/audio\sample_04160.wav,data/raw/video\sample_04160.mp4,"Awful experience, not worth watching.",0
sample_04287,data/raw/audio\sample_04287.wav,data/raw/video\sample_04287.mp4,"Great film, emotional and powerful.",2
sample_07775,data/raw/audio\sample_07775.wav,data/raw/video\sample_07775.mp4,"Wonderful, exceeded all expectations!",2
sample_06714,data/raw/audio\sample_06714.wav,data/raw/video\sample_06714.mp4,Mediocre storyline but decent acting.,1
sample_00174,data/raw/audio\sample_00174.wav,data/raw/video\sample_00174.mp4,"Wonderful, exceeded all expectations!",2
sample_01903,data/raw/audio\sample_01903.wav,data/raw/video\sample_01903.mp4,"It was okay, not great but not bad either.",1
sample_01099,data/raw/audio\sample_01099.wav,data/raw/video\sample_01099.mp4,"Absolutely loved it, fantastic experience!",2
sample_08114,data/raw/audio\sample_08114.wav,data/raw/video\sample_08114.mp4,"Completely disappointed, waste of time.",0
sample_03408,data/raw/audio\sample_03408.wav,data/raw/video\sample_03408.mp4,"Wonderful, exceeded all expectations!",2
sample_01538,data/raw/audio\sample_01538.wav,data/raw/video\sample_01538.mp4,"Absolutely loved it, fantastic experience!",2
sample_02292,data/raw/audio\sample_02292.wav,data/raw/video\sample_02292.mp4,"An average performance, could be better.",1
sample_09300,data/raw/audio\sample_09300.wav,data/raw/video\sample_09300.mp4,"Absolutely loved it, fantastic experience!",2
sample_01363,data/raw/audio\sample_01363.wav,data/raw/video\sample_01363.mp4,"Completely disappointed, waste of time.",0
sample_07188,data/raw/audio\sample_07188.wav,data/raw/video\sample_07188.mp4,"It was okay, not great but not bad either.",1
sample_06627,data/raw/audio\sample_06627.wav,data/raw/video\sample_06627.mp4,"Great film, emotional and powerful.",2
sample_05260,data/raw/audio\sample_05260.wav,data/raw/video\sample_05260.mp4,"An average performance, could be better.",1
sample_06815,data/raw/audio\sample_06815.wav,data/raw/video\sample_06815.mp4,"It was okay, not great but not bad either.",1
sample_09461,data/raw/audio\sample_09461.wav,data/raw/video\sample_09461.mp4,Mediocre storyline but decent acting.,1
sample_00680,data/raw/audio\sample_00680.wav,data/raw/video\sample_00680.mp4,"Completely disappointed, waste of time.",0
sample_09315,data/raw/audio\sample_09315.wav,data/raw/video\sample_09315.mp4,"An average performance, could be better.",1
sample_09298,data/raw/audio\sample_09298.wav,data/raw/video\sample_09298.mp4,"It was okay, not great but not bad either.",1
sample_03664,data/raw/audio\sample_03664.wav,data/raw/video\sample_03664.mp4,"Wonderful, exceeded all expectations!",2
sample_01661,data/raw/audio\sample_01661.wav,data/raw/video\sample_01661.mp4,"It was okay, not great but not bad either.",1
sample_00508,data/raw/audio\sample_00508.wav,data/raw/video\sample_00508.mp4,"Wonderful, exceeded all expectations!",2
sample_00166,data/raw/audio\sample_00166.wav,data/raw/video\sample_00166.mp4,"An average performance, could be better.",1
sample_05497,data/raw/audio\sample_05497.wav,data/raw/video\sample_05497.mp4,"Wonderful, exceeded all expectations!",2
sample_08299,data/raw/audio\sample_08299.wav,data/raw/video\sample_08299.mp4,"Great film, emotional and powerful.",2
sample_01006,data/raw/audio\sample_01006.wav,data/raw/video\sample_01006.mp4,"Absolutely loved it, fantastic experience!",2
sample_09739,data/raw/audio\sample_09739.wav,data/raw/video\sample_09739.mp4,"This was terrible, I hated every moment.",0
sample_01914,data/raw/audio\sample_01914.wav,data/raw/video\sample_01914.mp4,"Awful experience, not worth watching.",0
sample_03494,data/raw/audio\sample_03494.wav,data/raw/video\sample_03494.mp4,"It was okay, not great but not bad either.",1
sample_09633,data/raw/audio\sample_09633.wav,data/raw/video\sample_09633.mp4,"It was okay, not great but not bad either.",1
sample_09750,data/raw/audio\sample_09750.wav,data/raw/video\sample_09750.mp4,"This was terrible, I hated every moment.",0
sample_06444,data/raw/audio\sample_06444.wav,data/raw/video\sample_06444.mp4,Mediocre storyline but decent acting.,1
sample_04990,data/raw/audio\sample_04990.wav,data/raw/video\sample_04990.mp4,"Awful experience, not worth watching.",0
sample_02536,data/raw/audio\sample_02536.wav,data/raw/video\sample_02536.mp4,"Absolutely loved it, fantastic experience!",2
sample_01104,data/raw/audio\sample_01104.wav,data/raw/video\sample_01104.mp4,"Completely disappointed, waste of time.",0
sample_03875,data/raw/audio\sample_03875.wav,data/raw/video\sample_03875.mp4,"Wonderful, exceeded all expectations!",2
sample_07523,data/raw/audio\sample_07523.wav,data/raw/video\sample_07523.mp4,Mediocre storyline but decent acting.,1
sample_01752,data/raw/audio\sample_01752.wav,data/raw/video\sample_01752.mp4,"Great film, emotional and powerful.",2
sample_05310,data/raw/audio\sample_05310.wav,data/raw/video\sample_05310.mp4,Mediocre storyline but decent acting.,1
sample_07296,data/raw/audio\sample_07296.wav,data/raw/video\sample_07296.mp4,"Awful experience, not worth watching.",0
sample_02916,data/raw/audio\sample_02916.wav,data/raw/video\sample_02916.mp4,"It was okay, not great but not bad either.",1
sample_08974,data/raw/audio\sample_08974.wav,data/raw/video\sample_08974.mp4,"Absolutely loved it, fantastic experience!",2
sample_05754,data/raw/audio\sample_05754.wav,data/raw/video\sample_05754.mp4,"Wonderful, exceeded all expectations!",2
sample_00152,data/raw/audio\sample_00152.wav,data/raw/video\sample_00152.mp4,"Awful experience, not worth watching.",0
sample_07690,data/raw/audio\sample_07690.wav,data/raw/video\sample_07690.mp4,Mediocre storyline but decent acting.,1
sample_05679,data/raw/audio\sample_05679.wav,data/raw/video\sample_05679.mp4,"This was terrible, I hated every moment.",0
sample_03907,data/raw/audio\sample_03907.wav,data/raw/video\sample_03907.mp4,"It was okay, not great but not bad either.",1
sample_09135,data/raw/audio\sample_09135.wav,data/raw/video\sample_09135.mp4,"This was terrible, I hated every moment.",0
sample_02552,data/raw/audio\sample_02552.wav,data/raw/video\sample_02552.mp4,Mediocre storyline but decent acting.,1
sample_02773,data/raw/audio\sample_02773.wav,data/raw/video\sample_02773.mp4,"This was terrible, I hated every moment.",0
sample_06098,data/raw/audio\sample_06098.wav,data/raw/video\sample_06098.mp4,"Wonderful, exceeded all expectations!",2
sample_03551,data/raw/audio\sample_03551.wav,data/raw/video\sample_03551.mp4,"An average performance, could be better.",1
sample_03722,data/raw/audio\sample_03722.wav,data/raw/video\sample_03722.mp4,"Great film, emotional and powerful.",2
sample_09870,data/raw/audio\sample_09870.wav,data/raw/video\sample_09870.mp4,"Wonderful, exceeded all expectations!",2
sample_00520,data/raw/audio\sample_00520.wav,data/raw/video\sample_00520.mp4,"Absolutely loved it, fantastic experience!",2
sample_08033,data/raw/audio\sample_08033.wav,data/raw/video\sample_08033.mp4,Mediocre storyline but decent acting.,1
sample_04538,data/raw/audio\sample_04538.wav,data/raw/video\sample_04538.mp4,"Wonderful, exceeded all expectations!",2
sample_06778,data/raw/audio\sample_06778.wav,data/raw/video\sample_06778.mp4,"An average performance, could be better.",1
sample_01822,data/raw/audio\sample_01822.wav,data/raw/video\sample_01822.mp4,"Absolutely loved it, fantastic experience!",2
sample_04086,data/raw/audio\sample_04086.wav,data/raw/video\sample_04086.mp4,"Absolutely loved it, fantastic experience!",2
sample_06148,data/raw/audio\sample_06148.wav,data/raw/video\sample_06148.mp4,"Great film, emotional and powerful.",2
sample_08742,data/raw/audio\sample_08742.wav,data/raw/video\sample_08742.mp4,"Great film, emotional and powerful.",2
sample_09472,data/raw/audio\sample_09472.wav,data/raw/video\sample_09472.mp4,Mediocre storyline but decent acting.,1
sample_07741,data/raw/audio\sample_07741.wav,data/raw/video\sample_07741.mp4,"This was terrible, I hated every moment.",0
sample_00309,data/raw/audio\sample_00309.wav,data/raw/video\sample_00309.mp4,"Wonderful, exceeded all expectations!",2
sample_07720,data/raw/audio\sample_07720.wav,data/raw/video\sample_07720.mp4,"Great film, emotional and powerful.",2
sample_08222,data/raw/audio\sample_08222.wav,data/raw/video\sample_08222.mp4,"Wonderful, exceeded all expectations!",2
sample_08656,data/raw/audio\sample_08656.wav,data/raw/video\sample_08656.mp4,"Great film, emotional and powerful.",2
sample_03599,data/raw/audio\sample_03599.wav,data/raw/video\sample_03599.mp4,"Completely disappointed, waste of time.",0
sample_03622,data/raw/audio\sample_03622.wav,data/raw/video\sample_03622.mp4,"This was terrible, I hated every moment.",0
sample_03811,data/raw/audio\sample_03811.wav,data/raw/video\sample_03811.mp4,"Completely disappointed, waste of time.",0
sample_03450,data/raw/audio\sample_03450.wav,data/raw/video\sample_03450.mp4,"Great film, emotional and powerful.",2
sample_04591,data/raw/audio\sample_04591.wav,data/raw/video\sample_04591.mp4,"Awful experience, not worth watching.",0
sample_00205,data/raw/audio\sample_00205.wav,data/raw/video\sample_00205.mp4,"Absolutely loved it, fantastic experience!",2
sample_09840,data/raw/audio\sample_09840.wav,data/raw/video\sample_09840.mp4,"Absolutely loved it, fantastic experience!",2
sample_01135,data/raw/audio\sample_01135.wav,data/raw/video\sample_01135.mp4,"An average performance, could be better.",1
sample_09384,data/raw/audio\sample_09384.wav,data/raw/video\sample_09384.mp4,"This was terrible, I hated every moment.",0
sample_02749,data/raw/audio\sample_02749.wav,data/raw/video\sample_02749.mp4,"An average performance, could be better.",1
sample_03613,data/raw/audio\sample_03613.wav,data/raw/video\sample_03613.mp4,"Great film, emotional and powerful.",2
sample_00305,data/raw/audio\sample_00305.wav,data/raw/video\sample_00305.mp4,"Awful experience, not worth watching.",0
sample_01849,data/raw/audio\sample_01849.wav,data/raw/video\sample_01849.mp4,"Awful experience, not worth watching.",0
sample_07669,data/raw/audio\sample_07669.wav,data/raw/video\sample_07669.mp4,"Great film, emotional and powerful.",2
sample_01988,data/raw/audio\sample_01988.wav,data/raw/video\sample_01988.mp4,"Absolutely loved it, fantastic experience!",2
sample_03240,data/raw/audio\sample_03240.wav,data/raw/video\sample_03240.mp4,Mediocre storyline but decent acting.,1
sample_02798,data/raw/audio\sample_02798.wav,data/raw/video\sample_02798.mp4,"It was okay, not great but not bad either.",1
sample_04515,data/raw/audio\sample_04515.wav,data/raw/video\sample_04515.mp4,"It was okay, not great but not bad either.",1
sample_05630,data/raw/audio\sample_05630.wav,data/raw/video\sample_05630.mp4,Mediocre storyline but decent acting.,1
sample_09372,data/raw/audio\sample_09372.wav,data/raw/video\sample_09372.mp4,"Absolutely loved it, fantastic experience!",2
sample_03109,data/raw/audio\sample_03109.wav,data/raw/video\sample_03109.mp4,"An average performance, could be better.",1
sample_04939,data/raw/audio\sample_04939.wav,data/raw/video\sample_04939.mp4,"Wonderful, exceeded all expectations!",2
sample_04059,data/raw/audio\sample_04059.wav,data/raw/video\sample_04059.mp4,"Completely disappointed, waste of time.",0
sample_01987,data/raw/audio\sample_01987.wav,data/raw/video\sample_01987.mp4,"This was terrible, I hated every moment.",0
sample_07157,data/raw/audio\sample_07157.wav,data/raw/video\sample_07157.mp4,"Awful experience, not worth watching.",0
sample_08874,data/raw/audio\sample_08874.wav,data/raw/video\sample_08874.mp4,Mediocre storyline but decent acting.,1
sample_06613,data/raw/audio\sample_06613.wav,data/raw/video\sample_06613.mp4,"Completely disappointed, waste of time.",0
sample_00383,data/raw/audio\sample_00383.wav,data/raw/video\sample_00383.mp4,"Absolutely loved it, fantastic experience!",2
sample_05634,data/raw/audio\sample_05634.wav,data/raw/video\sample_05634.mp4,Mediocre storyline but decent acting.,1
sample_04307,data/raw/audio\sample_04307.wav,data/raw/video\sample_04307.mp4,"Wonderful, exceeded all expectations!",2
sample_03388,data/raw/audio\sample_03388.wav,data/raw/video\sample_03388.mp4,"Completely disappointed, waste of time.",0
sample_03156,data/raw/audio\sample_03156.wav,data/raw/video\sample_03156.mp4,"This was terrible, I hated every moment.",0
sample_09995,data/raw/audio\sample_09995.wav,data/raw/video\sample_09995.mp4,Mediocre storyline but decent acting.,1
sample_02727,data/raw/audio\sample_02727.wav,data/raw/video\sample_02727.mp4,"Absolutely loved it, fantastic experience!",2
sample_06333,data/raw/audio\sample_06333.wav,data/raw/video\sample_06333.mp4,"Absolutely loved it, fantastic experience!",2
sample_09899,data/raw/audio\sample_09899.wav,data/raw/video\sample_09899.mp4,"It was okay, not great but not bad either.",1
sample_08751,data/raw/audio\sample_08751.wav,data/raw/video\sample_08751.mp4,"Awful experience, not worth watching.",0
sample_08302,data/raw/audio\sample_08302.wav,data/raw/video\sample_08302.mp4,Mediocre storyline but decent acting.,1
sample_06037,data/raw/audio\sample_06037.wav,data/raw/video\sample_06037.mp4,Mediocre storyline but decent acting.,1
sample_03832,data/raw/audio\sample_03832.wav,data/raw/video\sample_03832.mp4,"Great film, emotional and powerful.",2
sample_08917,data/raw/audio\sample_08917.wav,data/raw/video\sample_08917.mp4,"This was terrible, I hated every moment.",0
sample_04776,data/raw/audio\sample_04776.wav,data/raw/video\sample_04776.mp4,"It was okay, not great but not bad either.",1
sample_04276,data/raw/audio\sample_04276.wav,data/raw/video\sample_04276.mp4,"Awful experience, not worth watching.",0
sample_00253,data/raw/audio\sample_00253.wav,data/raw/video\sample_00253.mp4,"Completely disappointed, waste of time.",0
sample_07895,data/raw/audio\sample_07895.wav,data/raw/video\sample_07895.mp4,Mediocre storyline but decent acting.,1
sample_09590,data/raw/audio\sample_09590.wav,data/raw/video\sample_09590.mp4,"Completely disappointed, waste of time.",0
sample_07288,data/raw/audio\sample_07288.wav,data/raw/video\sample_07288.mp4,"Completely disappointed, waste of time.",0
sample_00278,data/raw/audio\sample_00278.wav,data/raw/video\sample_00278.mp4,"This was terrible, I hated every moment.",0
sample_03252,data/raw/audio\sample_03252.wav,data/raw/video\sample_03252.mp4,"Wonderful, exceeded all expectations!",2
sample_02480,data/raw/audio\sample_02480.wav,data/raw/video\sample_02480.mp4,"Absolutely loved it, fantastic experience!",2
sample_00289,data/raw/audio\sample_00289.wav,data/raw/video\sample_00289.mp4,"Wonderful, exceeded all expectations!",2
sample_06086,data/raw/audio\sample_06086.wav,data/raw/video\sample_06086.mp4,"Absolutely loved it, fantastic experience!",2
sample_03075,data/raw/audio\sample_03075.wav,data/raw/video\sample_03075.mp4,"Awful experience, not worth watching.",0
sample_08123,data/raw/audio\sample_08123.wav,data/raw/video\sample_08123.mp4,"Awful experience, not worth watching.",0
sample_07598,data/raw/audio\sample_07598.wav,data/raw/video\sample_07598.mp4,"This was terrible, I hated every moment.",0
sample_06403,data/raw/audio\sample_06403.wav,data/raw/video\sample_06403.mp4,"Absolutely loved it, fantastic experience!",2
sample_05089,data/raw/audio\sample_05089.wav,data/raw/video\sample_05089.mp4,"It was okay, not great but not bad either.",1
sample_07283,data/raw/audio\sample_07283.wav,data/raw/video\sample_07283.mp4,"An average performance, could be better.",1
sample_09717,data/raw/audio\sample_09717.wav,data/raw/video\sample_09717.mp4,"Great film, emotional and powerful.",2
sample_08402,data/raw/audio\sample_08402.wav,data/raw/video\sample_08402.mp4,"This was terrible, I hated every moment.",0
sample_06121,data/raw/audio\sample_06121.wav,data/raw/video\sample_06121.mp4,"Absolutely loved it, fantastic experience!",2
sample_07754,data/raw/audio\sample_07754.wav,data/raw/video\sample_07754.mp4,"Absolutely loved it, fantastic experience!",2
sample_00270,data/raw/audio\sample_00270.wav,data/raw/video\sample_00270.mp4,"This was terrible, I hated every moment.",0
sample_06009,data/raw/audio\sample_06009.wav,data/raw/video\sample_06009.mp4,"Awful experience, not worth watching.",0
sample_04570,data/raw/audio\sample_04570.wav,data/raw/video\sample_04570.mp4,"Absolutely loved it, fantastic experience!",2
sample_09116,data/raw/audio\sample_09116.wav,data/raw/video\sample_09116.mp4,"This was terrible, I hated every moment.",0
sample_09803,data/raw/audio\sample_09803.wav,data/raw/video\sample_09803.mp4,"Great film, emotional and powerful.",2
sample_02971,data/raw/audio\sample_02971.wav,data/raw/video\sample_02971.mp4,"Awful experience, not worth watching.",0
sample_06193,data/raw/audio\sample_06193.wav,data/raw/video\sample_06193.mp4,"Great film, emotional and powerful.",2
sample_08768,data/raw/audio\sample_08768.wav,data/raw/video\sample_08768.mp4,Mediocre storyline but decent acting.,1
sample_04207,data/raw/audio\sample_04207.wav,data/raw/video\sample_04207.mp4,"Great film, emotional and powerful.",2
sample_03218,data/raw/audio\sample_03218.wav,data/raw/video\sample_03218.mp4,"Completely disappointed, waste of time.",0
sample_01391,data/raw/audio\sample_01391.wav,data/raw/video\sample_01391.mp4,"Absolutely loved it, fantastic experience!",2
sample_03975,data/raw/audio\sample_03975.wav,data/raw/video\sample_03975.mp4,Mediocre storyline but decent acting.,1
sample_04316,data/raw/audio\sample_04316.wav,data/raw/video\sample_04316.mp4,"Great film, emotional and powerful.",2
sample_07959,data/raw/audio\sample_07959.wav,data/raw/video\sample_07959.mp4,"Completely disappointed, waste of time.",0
sample_07344,data/raw/audio\sample_07344.wav,data/raw/video\sample_07344.mp4,"Wonderful, exceeded all expectations!",2
sample_07448,data/raw/audio\sample_07448.wav,data/raw/video\sample_07448.mp4,"Awful experience, not worth watching.",0
sample_00083,data/raw/audio\sample_00083.wav,data/raw/video\sample_00083.mp4,"Wonderful, exceeded all expectations!",2
sample_00873,data/raw/audio\sample_00873.wav,data/raw/video\sample_00873.mp4,"This was terrible, I hated every moment.",0
sample_09605,data/raw/audio\sample_09605.wav,data/raw/video\sample_09605.mp4,"Completely disappointed, waste of time.",0
sample_07635,data/raw/audio\sample_07635.wav,data/raw/video\sample_07635.mp4,"An average performance, could be better.",1
sample_04557,data/raw/audio\sample_04557.wav,data/raw/video\sample_04557.mp4,"An average performance, could be better.",1
sample_04500,data/raw/audio\sample_04500.wav,data/raw/video\sample_04500.mp4,"Absolutely loved it, fantastic experience!",2
sample_04647,data/raw/audio\sample_04647.wav,data/raw/video\sample_04647.mp4,"This was terrible, I hated every moment.",0
sample_02038,data/raw/audio\sample_02038.wav,data/raw/video\sample_02038.mp4,"Absolutely loved it, fantastic experience!",2
sample_09694,data/raw/audio\sample_09694.wav,data/raw/video\sample_09694.mp4,"It was okay, not great but not bad either.",1
sample_06909,data/raw/audio\sample_06909.wav,data/raw/video\sample_06909.mp4,"Great film, emotional and powerful.",2
sample_02450,data/raw/audio\sample_02450.wav,data/raw/video\sample_02450.mp4,"Great film, emotional and powerful.",2
sample_03954,data/raw/audio\sample_03954.wav,data/raw/video\sample_03954.mp4,"This was terrible, I hated every moment.",0
sample_02329,data/raw/audio\sample_02329.wav,data/raw/video\sample_02329.mp4,"Great film, emotional and powerful.",2
sample_09124,data/raw/audio\sample_09124.wav,data/raw/video\sample_09124.mp4,Mediocre storyline but decent acting.,1
sample_07044,data/raw/audio\sample_07044.wav,data/raw/video\sample_07044.mp4,Mediocre storyline but decent acting.,1
sample_05042,data/raw/audio\sample_05042.wav,data/raw/video\sample_05042.mp4,"Wonderful, exceeded all expectations!",2
sample_09364,data/raw/audio\sample_09364.wav,data/raw/video\sample_09364.mp4,"Awful experience, not worth watching.",0
sample_04746,data/raw/audio\sample_04746.wav,data/raw/video\sample_04746.mp4,"Awful experience, not worth watching.",0
sample_09367,data/raw/audio\sample_09367.wav,data/raw/video\sample_09367.mp4,"Absolutely loved it, fantastic experience!",2
sample_09402,data/raw/audio\sample_09402.wav,data/raw/video\sample_09402.mp4,"Awful experience, not worth watching.",0
sample_06491,data/raw/audio\sample_06491.wav,data/raw/video\sample_06491.mp4,"This was terrible, I hated every moment.",0
sample_06637,data/raw/audio\sample_06637.wav,data/raw/video\sample_06637.mp4,"This was terrible, I hated every moment.",0
sample_07225,data/raw/audio\sample_07225.wav,data/raw/video\sample_07225.mp4,Mediocre storyline but decent acting.,1
sample_02401,data/raw/audio\sample_02401.wav,data/raw/video\sample_02401.mp4,"Absolutely loved it, fantastic experience!",2
sample_05520,data/raw/audio\sample_05520.wav,data/raw/video\sample_05520.mp4,"Awful experience, not worth watching.",0
